split,repetition,method,brier_score,ece
iid_test,121,platt,0.15677612067195115,0.022426967751275267
iid_test,121,isotonic,0.15789171829364787,0.023947360682769637
iid_test,121,oracle,0.15284231301714632,0.023840110448216233
iid_test,122,raw,0.15537355831526337,0.030009859858352812
iid_test,122,platt,0.15467596349458748,0.021525818879174333
iid_test,122,isotonic,0.15600958757425232,0.02867280361774543
iid_test,122,oracle,0.14653871241622243,0.02219056964107148
iid_test,123,raw,0.15517786514294615,0.028686719105379014
iid_test,123,platt,0.15496087993727875,0.021732386361034323
iid_test,123,isotonic,0.15683873481887942,0.023224552391032324
iid_test,123,oracle,0.14740536379150074,0.018608321913697327
iid_test,124,raw,0.15665997365882045,0.026787600203123423
iid_test,124,platt,0.15630931904356107,0.02051384038995848
iid_test,124,isotonic,0.15703747772828652,0.02843081212507046
iid_test,124,oracle,0.15132647802066643,0.018233544841616614
iid_test,125,raw,0.1585393569473103,0.026106728979886955
iid_test,125,platt,0.15797183498114925,0.02020701962555971
iid_test,125,isotonic,0.159581708829522,0.0308578222839914
iid_test,125,oracle,0.14991566900534134,0.02146465127904945
iid_test,126,raw,0.14904983896327664,0.023898791825505854
iid_test,126,platt,0.14897081041026197,0.02705574528191843
iid_test,126,isotonic,0.15064379144406875,0.029884527560092664
iid_test,126,oracle,0.14282020367629353,0.02420865108157664
iid_test,127,raw,0.15854194519369222,0.02910841385312221
iid_test,127,platt,0.15806155374806255,0.02302704385762171
iid_test,127,isotonic,0.158813110129275,0.022006259377195657
iid_test,127,oracle,0.15024839825084613,0.018099640960251618
iid_test,128,raw,0.15584838312351304,0.0230584495864009
iid_test,128,platt,0.15563052054082963,0.021033388499431843
iid_test,128,isotonic,0.15808198166614987,0.027612843137260392
iid_test,128,oracle,0.14825541255831076,0.019929516973450294
iid_test,129,raw,0.15491117571553814,0.029978666176543167
iid_test,129,platt,0.15433290093745405,0.023445625197420127
iid_test,129,isotonic,0.15567994863954931,0.028643676039058395
iid_test,129,oracle,0.1463269279845198,0.02826768442210339
iid_test,130,raw,0.16201920185347027,0.0249105717155743
iid_test,130,platt,0.16140763764109192,0.020704708471758516
iid_test,130,isotonic,0.16266416383861418,0.0243619541685924
iid_test,130,oracle,0.15121949348391983,0.018333930830754765
iid_test,131,raw,0.1590424566464402,0.029641433259166683
iid_test,131,platt,0.15860731297169658,0.023462581862437774
iid_test,131,isotonic,0.15960642764669405,0.033223252263944486
iid_test,131,oracle,0.1510499256856022,0.02261013645072602
iid_test,132,raw,0.1535518483593172,0.031001437811883966
iid_test,132,platt,0.15348010879864069,0.025582117561865025
iid_test,132,isotonic,0.15423255000307926,0.04072913833514287
iid_test,132,oracle,0.14695577485738484,0.02389249553750266
iid_test,133,raw,0.15958391215576365,0.028501114606847573
iid_test,133,platt,0.15902040557485517,0.018207162462243357
iid_test,133,isotonic,0.16010284058226662,0.022661432791361166
iid_test,133,oracle,0.1497262492440603,0.019987039506189665
iid_test,134,raw,0.1514059633754994,0.024781413950555966
iid_test,134,platt,0.1517595957726888,0.02960273162561537
iid_test,134,isotonic,0.15349579039700229,0.03384465693096315
iid_test,134,oracle,0.1484934950401595,0.026710148472858984
iid_test,135,raw,0.1599013054797829,0.029617831473922464
iid_test,135,platt,0.15904113990313073,0.012483200765017613
iid_test,135,isotonic,0.160815696952655,0.019190937843461365
iid_test,135,oracle,0.15140169562997718,0.02241187227133396
iid_test,136,raw,0.15376600135044277,0.034790021562132914
iid_test,136,platt,0.1536667414790484,0.03681508784433807
iid_test,136,isotonic,0.15453809309394212,0.03494519940766964
iid_test,136,oracle,0.14777784835847296,0.015565231337161834
iid_test,137,raw,0.1551818764736031,0.024706267675923793
iid_test,137,platt,0.15491559462183502,0.0192801364129354
iid_test,137,isotonic,0.15623686427239541,0.019533433801424024
iid_test,137,oracle,0.14850246979581147,0.021942455785899775
iid_test,138,raw,0.15734045835988134,0.03078688295156492
iid_test,138,platt,0.1568422215032577,0.027409883256644976
iid_test,138,isotonic,0.15746973385518037,0.02713902721487825
iid_test,138,oracle,0.14909360331528296,0.025656141032438327
iid_test,139,raw,0.15869874034553308,0.031273204556971274
iid_test,139,platt,0.1580629281026972,0.03121656628451755
iid_test,139,isotonic,0.15869527399663644,0.028227087348043862
iid_test,139,oracle,0.14958071744969656,0.0251782521753648
iid_test,140,raw,0.15031533389799753,0.03046403947202179
iid_test,140,platt,0.15033504113058366,0.0304102636787385
iid_test,140,isotonic,0.1519245977365561,0.0348593145265077
iid_test,140,oracle,0.14567350309439628,0.026059637567446007
iid_test,141,raw,0.15269095384513004,0.03142267845622499
iid_test,141,platt,0.15295672914524167,0.03820035284465643
iid_test,141,isotonic,0.15453300188243044,0.03240000944046305
iid_test,141,oracle,0.1463531372991126,0.028259571102621072
iid_test,142,raw,0.15765481149269048,0.025646299991945908
iid_test,142,platt,0.1573059776420955,0.026535235812486638
iid_test,142,isotonic,0.15752038004396107,0.0236745290676398
iid_test,142,oracle,0.14997510400243297,0.016519079468610278
iid_test,143,raw,0.15614163571649076,0.03189170553252471
iid_test,143,platt,0.1558980076198786,0.027169433988455984
iid_test,143,isotonic,0.1554808519216233,0.02904435344030403
iid_test,143,oracle,0.1485930394766858,0.01973891415682953
iid_test,144,raw,0.16069343104795522,0.04301741222943624
iid_test,144,platt,0.1597151792403457,0.03203615715270531
iid_test,144,isotonic,0.1593758344420793,0.01738362883881593
iid_test,144,oracle,0.15426841147567671,0.02348725020146909
iid_test,145,raw,0.1536758336165413,0.01656028170837608
iid_test,145,platt,0.15350711642934306,0.019827938290167074
iid_test,145,isotonic,0.15497421583593976,0.025229024955020128
iid_test,145,oracle,0.14668748832519288,0.021239485730977472
iid_test,146,raw,0.16078201839658243,0.035230125015907526
iid_test,146,platt,0.15982130620417842,0.020056550950209497
iid_test,146,isotonic,0.1609549524200766,0.02528843989246396
iid_test,146,oracle,0.15397746141206786,0.028611923413927345
iid_test,147,raw,0.15926388017455445,0.0309608635221933
iid_test,147,platt,0.15858339958195883,0.01745605464364736
iid_test,147,isotonic,0.15999812240475414,0.024158788320312402
iid_test,147,oracle,0.15256361272984525,0.017303536769819505
iid_test,148,raw,0.15656464386838162,0.030538053913257774
iid_test,148,platt,0.1557808738261515,0.025898375222566085
iid_test,148,isotonic,0.15824903625073683,0.02964491118108603
iid_test,148,oracle,0.15035269360426728,0.02552761817228577
iid_test,149,raw,0.15035449579608615,0.024922093329728744
iid_test,149,platt,0.15111119898651484,0.030793670308806403
iid_test,149,isotonic,0.1521654094438983,0.02925375094683282
iid_test,149,oracle,0.144952724632951,0.02169964533679331
iid_test,150,raw,0.1548565704659401,0.028536488220851326
iid_test,150,platt,0.1543390483986821,0.021087614430051457
iid_test,150,isotonic,0.15569607023610582,0.01806313089810522
iid_test,150,oracle,0.146264383352755,0.02759516890142083
iid_test,151,raw,0.15395858044171493,0.02921629368688162
iid_test,151,platt,0.15354517901847203,0.028612697063448024
iid_test,151,isotonic,0.1545351586338186,0.030677140998891326
iid_test,151,oracle,0.1473943119173074,0.014788867933110832
iid_test,152,raw,0.14984781341394637,0.021520222436351356
iid_test,152,platt,0.15032984955527717,0.03108067522874799
iid_test,152,isotonic,0.1505609758711081,0.030243521916836366
iid_test,152,oracle,0.1415484611535063,0.030824030440605592
iid_test,153,raw,0.1589485065653099,0.032069854141858783
iid_test,153,platt,0.15846407360735643,0.02546560146979958
iid_test,153,isotonic,0.16035280014242093,0.0363975263024248
iid_test,153,oracle,0.15305364177961964,0.024397254244913593
iid_test,154,raw,0.1554552773295666,0.030338616465818605
iid_test,154,platt,0.15499499610300138,0.026856701996724904
iid_test,154,isotonic,0.15682319589218663,0.032158877668804715
iid_test,154,oracle,0.14932632096608922,0.0265348050070128
iid_test,155,raw,0.1572300732301075,0.02461646937576811
iid_test,155,platt,0.1570536016197959,0.02371146844709642
iid_test,155,isotonic,0.15851350147142507,0.03280548214448434
iid_test,155,oracle,0.15001394030938991,0.018666521042907884
iid_test,156,raw,0.1502216829297127,0.025927492687052564
iid_test,156,platt,0.15019550468902343,0.029360643733315935
iid_test,156,isotonic,0.15167736918125693,0.022769583451905172
iid_test,156,oracle,0.14222381922746236,0.018436233650771173
iid_test,157,raw,0.15011077565383865,0.026809006021253676
iid_test,157,platt,0.1498188707882175,0.025068667039747534
iid_test,157,isotonic,0.1518856483746548,0.03185202214580207
iid_test,157,oracle,0.14611855518817388,0.03084910307659513
iid_test,158,raw,0.1504443148156256,0.018782001484786263
iid_test,158,platt,0.15096373335929258,0.02736035673454108
iid_test,158,isotonic,0.15163330941265216,0.026474670253346096
iid_test,158,oracle,0.14236723973088933,0.02590658065846699
iid_test,159,raw,0.15894742374706422,0.027949328420850187
iid_test,159,platt,0.15828497829080185,0.018501966931138127
iid_test,159,isotonic,0.16029855991219588,0.029562506733414637
iid_test,159,oracle,0.15239207438902866,0.025019585562282634
iid_test,160,raw,0.16115487146033217,0.029578842798311182
iid_test,160,platt,0.16051090802357348,0.023258523869830374
iid_test,160,isotonic,0.16136038896752336,0.019992541255508287
iid_test,160,oracle,0.15308050304034593,0.016466260738558388
iid_test,161,raw,0.15082852150435805,0.01807105720457163
iid_test,161,platt,0.15156975926862482,0.02806490848858382
iid_test,161,isotonic,0.15208620739258033,0.04111963126053383
iid_test,161,oracle,0.14435445135164518,0.0242050618506506
iid_test,162,raw,0.15945223014563653,0.03241882657805173
iid_test,162,platt,0.15907740865666334,0.019809756888712872
iid_test,162,isotonic,0.16048969186934742,0.031875768691849084
iid_test,162,oracle,0.15175263803705627,0.030096355634190077
iid_test,163,raw,0.16058252022504452,0.03450627790913837
iid_test,163,platt,0.15930059730423057,0.019508283707523576
iid_test,163,isotonic,0.16125358156707276,0.023886811589923104
iid_test,163,oracle,0.15338738474361702,0.02075492786303448
iid_test,164,raw,0.15381511090961225,0.024998140397974856
iid_test,164,platt,0.15351575947026838,0.01990943382379062
iid_test,164,isotonic,0.15442211783578097,0.025000468083729018
iid_test,164,oracle,0.14706726607034423,0.022142927405697326
iid_test,165,raw,0.15708256012739052,0.03626598404676054
iid_test,165,platt,0.156505587412277,0.027918796363296448
iid_test,165,isotonic,0.15632613691812117,0.017941917706510532
iid_test,165,oracle,0.14957403732205324,0.022323714478139002
iid_test,166,raw,0.15281639879578732,0.02977305320631334
iid_test,166,platt,0.15230869173581577,0.026097513159897116
iid_test,166,isotonic,0.15373650861097615,0.03202204954805678
iid_test,166,oracle,0.14779760942503017,0.026218408973222845
iid_test,167,raw,0.16150587778475034,0.035640242207295274
iid_test,167,platt,0.16073298955265347,0.02399700719342042
iid_test,167,isotonic,0.16220845752336344,0.027708831146985673
iid_test,167,oracle,0.15132589282084055,0.016691302137020213
iid_test,168,raw,0.1564296200309303,0.02078412878415294
iid_test,168,platt,0.15665050425398405,0.02567997289949284
iid_test,168,isotonic,0.1570602833112828,0.02565873174444749
iid_test,168,oracle,0.150809020504833,0.023767211832062925
iid_test,169,raw,0.15726403740292277,0.031904177584510765
iid_test,169,platt,0.15648576759381222,0.023077376675108875
iid_test,169,isotonic,0.15750459379137863,0.02640202119441583
iid_test,169,oracle,0.15036128278735753,0.034469246211457916
iid_test,170,raw,0.15609179759367395,0.028895779263516195
iid_test,170,platt,0.1556235138098609,0.020565719059916162
iid_test,170,isotonic,0.15695491607822346,0.023237019567352527
iid_test,170,oracle,0.15131307045486198,0.019658008887417446
iid_test,171,raw,0.15880889725463843,0.023846835329904933
iid_test,171,platt,0.15820106774298748,0.0169493221685289
iid_test,171,isotonic,0.16033079865686226,0.019682269580757583
iid_test,171,oracle,0.1503074963460997,0.011833982699272902
iid_test,172,raw,0.158471980402357,0.04380998115267576
iid_test,172,platt,0.1571879638308307,0.03343322097287803
iid_test,172,isotonic,0.15848726199953386,0.029737883217489318
iid_test,172,oracle,0.15094564309707914,0.023789827735260057
iid_test,173,raw,0.15584119620060696,0.030162397897321974
iid_test,173,platt,0.1558860540896015,0.024495917846049143
iid_test,173,isotonic,0.15755765360159718,0.032454918268315015
iid_test,173,oracle,0.14998036822191682,0.028584479517700694
iid_test,174,raw,0.15044440141988877,0.03318604957059709
iid_test,174,platt,0.1508511845225465,0.026549927031885332
iid_test,174,isotonic,0.15187824264609068,0.03226128388996809
iid_test,174,oracle,0.14485527618926522,0.023274437750962003
iid_test,175,raw,0.1506042862827762,0.020924335600814595
iid_test,175,platt,0.15142727820412039,0.033530627781655796
iid_test,175,isotonic,0.15175513092783877,0.03144052696540493
iid_test,175,oracle,0.14489368226468066,0.03214576400630707
iid_test,176,raw,0.15498823744052526,0.02376332256670297
iid_test,176,platt,0.1551038385339397,0.029484581503407905
iid_test,176,isotonic,0.15628564026942598,0.026433365020165113
iid_test,176,oracle,0.14759553067742687,0.02515162190054061
iid_test,177,raw,0.15601792000903542,0.020771198452840107
iid_test,177,platt,0.1555268028831582,0.012019476848473341
iid_test,177,isotonic,0.15673428596452632,0.014115184473179807
iid_test,177,oracle,0.14903303744451535,0.023008785564158883
iid_test,178,raw,0.15481463123872757,0.03117268286260897
iid_test,178,platt,0.1544104799306108,0.027196719342845198
iid_test,178,isotonic,0.1557455813387118,0.018961614274608615
iid_test,178,oracle,0.15035114366189187,0.02405116141707297
iid_test,179,raw,0.15831618833390507,0.023269627768288954
iid_test,179,platt,0.1581750779765517,0.021512551362142678
iid_test,179,isotonic,0.15982732462888385,0.030860071357361164
iid_test,179,oracle,0.1514862513952787,0.013979585225079548
iid_test,180,raw,0.15677022850067845,0.038229509280150654
iid_test,180,platt,0.15624862249143295,0.031433945347546274
iid_test,180,isotonic,0.1565282328443177,0.041249102174777584
iid_test,180,oracle,0.1487970152034004,0.02095688501950113
iid_test,181,raw,0.1478342659757932,0.029158048297629933
iid_test,181,platt,0.14804925751462952,0.033209472837676675
iid_test,181,isotonic,0.14890551634987845,0.03419200027684202
iid_test,181,oracle,0.1439505799796644,0.02467712102227389
iid_test,182,raw,0.15405142502561894,0.024665760090169304
iid_test,182,platt,0.15398632402632864,0.026277141539527895
iid_test,182,isotonic,0.15409361660671175,0.020519864616421274
iid_test,182,oracle,0.14706775651879553,0.022164430111617985
iid_test,183,raw,0.14994457891520988,0.031623261034133224
iid_test,183,platt,0.15005349992903508,0.033221220113052674
iid_test,183,isotonic,0.15145033161205848,0.04084499571240217
iid_test,183,oracle,0.14233078826880985,0.02192319489880407
iid_test,184,raw,0.15462707356799765,0.03532060491990544
iid_test,184,platt,0.153940375046291,0.024423985740710474
iid_test,184,isotonic,0.15489775321593477,0.03386817366714125
iid_test,184,oracle,0.14820072697449133,0.033387080318326955
iid_test,185,raw,0.15815875998477616,0.027527601411100888
iid_test,185,platt,0.15795449793697697,0.027688801729621966
iid_test,185,isotonic,0.15848458190021797,0.031570012647070496
iid_test,185,oracle,0.15044324408496296,0.017628699508597592
iid_test,186,raw,0.15656168419223623,0.032362358064302627
iid_test,186,platt,0.15635814827092623,0.030844568971158875
iid_test,186,isotonic,0.15718754640245955,0.021553591084551772
iid_test,186,oracle,0.15132440205274258,0.026731662650834518
iid_test,187,raw,0.15507648479529038,0.029239568977260735
iid_test,187,platt,0.15447655500034338,0.01917205793924554
iid_test,187,isotonic,0.155553752736692,0.022670645126597066
iid_test,187,oracle,0.14934684364894357,0.025667653075113317
iid_test,188,raw,0.1553880690841563,0.021648587034043834
iid_test,188,platt,0.15537432771532997,0.024274113602240577
iid_test,188,isotonic,0.15679319428627678,0.02639361483593836
iid_test,188,oracle,0.1464642574602162,0.026336446251265983
iid_test,189,raw,0.14703586715069517,0.027765200895279275
iid_test,189,platt,0.147774019796359,0.041787997406658034
iid_test,189,isotonic,0.14771686646216722,0.03540066691201797
iid_test,189,oracle,0.13966303194243662,0.029591078064778165
iid_test,190,raw,0.1604756104107172,0.030703523153138696
iid_test,190,platt,0.15976574143615127,0.022893316846770963
iid_test,190,isotonic,0.16067321331735895,0.031840273876800336
iid_test,190,oracle,0.1530186547385052,0.018307288214701442
iid_test,191,raw,0.14883863860319638,0.027351396751662652
iid_test,191,platt,0.1489828592939375,0.026399854378929954
iid_test,191,isotonic,0.14994132534429955,0.03447185492970856
iid_test,191,oracle,0.14278830195226605,0.02679047939092121
iid_test,192,raw,0.1547570613176844,0.02627985574442438
iid_test,192,platt,0.15443227205615986,0.024718546383354096
iid_test,192,isotonic,0.15523228398435082,0.025919828962009804
iid_test,192,oracle,0.14837055421717193,0.017058348326387557
iid_test,193,raw,0.15893851631556064,0.033143087865990434
iid_test,193,platt,0.15881779170473634,0.02774638001436341
iid_test,193,isotonic,0.15992853186830625,0.026812800802773117
iid_test,193,oracle,0.1517844184505971,0.0243138304108473
iid_test,194,raw,0.15338014027995428,0.02912883283689634
iid_test,194,platt,0.15335350886946708,0.032347896872573445
iid_test,194,isotonic,0.15360086549608049,0.02932314116607534
iid_test,194,oracle,0.1479950115620613,0.019462907200907657
iid_test,195,raw,0.15503159333832495,0.024720294638890285
iid_test,195,platt,0.15481798962994076,0.019335581502405975
iid_test,195,isotonic,0.15602271549272195,0.017402602724197868
iid_test,195,oracle,0.14817234009421057,0.012854464011989251
iid_test,196,raw,0.15440574022357476,0.022603518200768218
iid_test,196,platt,0.15433086829081782,0.02333455066491056
iid_test,196,isotonic,0.1558015991679779,0.025015451198015366
iid_test,196,oracle,0.14907671564785963,0.020411796995946217
iid_test,197,raw,0.15392027707106498,0.03153213938416749
iid_test,197,platt,0.15354308062065516,0.027887900051946062
iid_test,197,isotonic,0.15472821835559822,0.03261118659048309
iid_test,197,oracle,0.14744500615042097,0.02123296195948515
iid_test,198,raw,0.15186206033571534,0.03403792042435049
iid_test,198,platt,0.15199226627412385,0.0312566948204862
iid_test,198,isotonic,0.15338087773110193,0.03357762726118757
iid_test,198,oracle,0.14465831265775328,0.028308039681759718
iid_test,199,raw,0.1511429219258393,0.017816537890634008
iid_test,199,platt,0.15127685711435138,0.023282768133343568
iid_test,199,isotonic,0.15371318296812528,0.029760744892593
iid_test,199,oracle,0.14518195888124819,0.029317710105949663
shifted_test,0,raw,0.19891267575331853,0.050544064640325445
shifted_test,0,platt,0.19654898771196394,0.02537882201730777
shifted_test,0,isotonic,0.1979586127297789,0.030103708986771005
shifted_test,0,oracle,0.18110220111960385,0.02404004489245815
shifted_test,1,raw,0.20641928973123247,0.06793811339658458
shifted_test,1,platt,0.2031172022998894,0.04199408001957719
shifted_test,1,isotonic,0.20340928085647925,0.024049431919236905
shifted_test,1,oracle,0.18700899596216808,0.04071453139060974
shifted_test,2,raw,0.20206316649615289,0.050091212117645105
shifted_test,2,platt,0.19931088222657642,0.019681972791427686
shifted_test,2,isotonic,0.2008855701490337,0.02535252111782874
shifted_test,2,oracle,0.1839291488772091,0.02741059291400966
shifted_test,3,raw,0.20045321830911045,0.055240141907429006
shifted_test,3,platt,0.19831433124998743,0.0367048325434359
shifted_test,3,isotonic,0.198873750823732,0.03279765654649542
shifted_test,3,oracle,0.1834562058504135,0.019464660649671197
shifted_test,4,raw,0.1989758002483577,0.04542640244398616
shifted_test,4,platt,0.19705845852291684,0.023890972152212486
shifted_test,4,isotonic,0.197336791732714,0.030950949526619836
shifted_test,4,oracle,0.17778336359843994,0.030139847937011657
shifted_test,5,raw,0.21108771929292428,0.06316173655657809
shifted_test,5,platt,0.20751063782590085,0.04216959344078357
shifted_test,5,isotonic,0.20884616896012945,0.042101607751512476
shifted_test,5,oracle,0.1927662350217818,0.02725039398822644
shifted_test,6,raw,0.2007516818457258,0.05402064828561311
shifted_test,6,platt,0.19892654445436483,0.03766739230324271
shifted_test,6,isotonic,0.19958959361006312,0.03524980605035831
shifted_test,6,oracle,0.18334584839692472,0.01783572692507308
shifted_test,7,raw,0.1968014994009446,0.04649507453683508
shifted_test,7,platt,0.19469903305979666,0.030493548755715316
shifted_test,7,isotonic,0.19562737079746573,0.029466386635089176
shifted_test,7,oracle,0.18058473759970806,0.0380979182985963
shifted_test,8,raw,0.19897286257212102,0.04881620957919031
shifted_test,8,platt,0.19699050152596223,0.035443733136649336
shifted_test,8,isotonic,0.19782279084155047,0.019561195603246512
shifted_test,8,oracle,0.18174191640061813,0.02519697041397303
shifted_test,9,raw,0.20385556509114172,0.05568124875045489
shifted_test,9,platt,0.20136347378614455,0.03307096173272619
shifted_test,9,isotonic,0.20126828790612822,0.03350674238908532
shifted_test,9,oracle,0.18570599834408139,0.02485708306876052
shifted_test,10,raw,0.19480619619443318,0.04773820243715941
shifted_test,10,platt,0.19267418945618575,0.029010572902204598
shifted_test,10,isotonic,0.19349593068796925,0.019307273143986087
shifted_test,10,oracle,0.1779711724598285,0.03496038790841399
shifted_test,11,raw,0.2045888529874904,0.05481702423507171
shifted_test,11,platt,0.2018002392372106,0.03339305868980971
shifted_test,11,isotonic,0.20295635343220003,0.039245764211268
shifted_test,11,oracle,0.18500210346344803,0.024912053494089332
shifted_test,12,raw,0.20644768591252863,0.0602177136827202
shifted_test,12,platt,0.20407191001052002,0.03581753251287495
shifted_test,12,isotonic,0.2047885317890117,0.03260026355237944
shifted_test,12,oracle,0.19059461939376826,0.032559567934078486
shifted_test,13,raw,0.212494650825109,0.06625763863979468
shifted_test,13,platt,0.20883567984125367,0.040137888946503435
shifted_test,13,isotonic,0.20934959843894504,0.034843961829827436
shifted_test,13,oracle,0.19495394008250197,0.033969123806930505
shifted_test,14,raw,0.1986488212434835,0.045538817252638905
shifted_test,14,platt,0.196685092800358,0.03465421872163
shifted_test,14,isotonic,0.19657621828829985,0.02323648900813038
shifted_test,14,oracle,0.18121811447568192,0.019699361235581005
shifted_test,15,raw,0.20298550521915043,0.0467743779355463
shifted_test,15,platt,0.20064390273000016,0.028157999317425728
shifted_test,15,isotonic,0.20147856881422693,0.020030517534624995
shifted_test,15,oracle,0.18826985684436348,0.03468138268527202
shifted_test,16,raw,0.19615523983655295,0.05716538587320278
shifted_test,16,platt,0.1941113514532539,0.03429537795775529
shifted_test,16,isotonic,0.19486909479593337,0.028145915543480796
shifted_test,16,oracle,0.178201124240528,0.020995529824703284
shifted_test,17,raw,0.20433757242762204,0.05421812815882843
shifted_test,17,platt,0.20141984584975153,0.029708894064234617
shifted_test,17,isotonic,0.2016836455253778,0.02493805225115155
shifted_test,17,oracle,0.18428726828895522,0.027371683058853232
shifted_test,18,raw,0.19348171214474735,0.04805170087467943
shifted_test,18,platt,0.19193859476559863,0.02567813777717456
shifted_test,18,isotonic,0.19324815806751713,0.021583400958325876
shifted_test,18,oracle,0.17680125231041405,0.029608008894335777
shifted_test,19,raw,0.2015962233113435,0.049269261474795795
shifted_test,19,platt,0.19891086609782632,0.023374524834810582
shifted_test,19,isotonic,0.20015562818767596,0.026741443533464374
shifted_test,19,oracle,0.1831785281930633,0.034612985893540886
shifted_test,20,raw,0.20194919004741405,0.06360515993265169
shifted_test,20,platt,0.19895429564727685,0.03765313148910291
shifted_test,20,isotonic,0.20060469981503157,0.026997667478535454
shifted_test,20,oracle,0.18150338203979993,0.023624427501321214
shifted_test,21,raw,0.19606046841265282,0.04885050042436051
shifted_test,21,platt,0.19435314759597463,0.026071095572265304
shifted_test,21,isotonic,0.19432877945624444,0.017072279003314067
shifted_test,21,oracle,0.18335265017886263,0.02401754122693348
shifted_test,22,raw,0.2052788282274358,0.058317382463438726
shifted_test,22,platt,0.20195984897971322,0.0302869542623991
shifted_test,22,isotonic,0.20278971797503592,0.03346251920323013
shifted_test,22,oracle,0.18689971108287326,0.030252299661098207
shifted_test,23,raw,0.2063647467437629,0.06359009203310903
shifted_test,23,platt,0.20334644696171533,0.035644151585701535
shifted_test,23,isotonic,0.20261185060407888,0.033088536224658
shifted_test,23,oracle,0.18789430685030636,0.028334067965670756
shifted_test,24,raw,0.2016153343869301,0.0536086206149623
shifted_test,24,platt,0.1993397488230571,0.034132289724794644
shifted_test,24,isotonic,0.19968352759967292,0.03612950627603293
shifted_test,24,oracle,0.18143279001327767,0.028663847464064352
shifted_test,25,raw,0.19104468155236692,0.03431620459353782
shifted_test,25,platt,0.19004725828952526,0.02418595389293601
shifted_test,25,isotonic,0.1911616404640176,0.01986719095313935
shifted_test,25,oracle,0.17415130915381904,0.03225523179640578
shifted_test,26,raw,0.20270569504383187,0.0528294274935192
shifted_test,26,platt,0.20061973945033734,0.031937217598253784
shifted_test,26,isotonic,0.20195719906710008,0.028312291752880317
shifted_test,26,oracle,0.18543364699207798,0.02427239108261827
shifted_test,27,raw,0.19837954901320473,0.0509614462999471
shifted_test,27,platt,0.19643820518295874,0.027180053708202694
shifted_test,27,isotonic,0.19727408108441016,0.020541084067443007
shifted_test,27,oracle,0.1821950866937747,0.026091548997004863
shifted_test,28,raw,0.19960952670772697,0.05672520641540724
shifted_test,28,platt,0.19759002343965357,0.03614940904057679
shifted_test,28,isotonic,0.19883041023668618,0.03108475427248793
shifted_test,28,oracle,0.182350734136071,0.027810195838672898
shifted_test,29,raw,0.20302336041870703,0.04719465346399772
shifted_test,29,platt,0.20075602463670897,0.025846959833648847
shifted_test,29,isotonic,0.20225126743105898,0.020766112358731263
shifted_test,29,oracle,0.18223204078693422,0.03477218492555401
shifted_test,30,raw,0.21147145317628768,0.06604380125685176
shifted_test,30,platt,0.20727107608874137,0.03947630442405601
shifted_test,30,isotonic,0.20802819577036485,0.03766406371093836
shifted_test,30,oracle,0.1895653814154921,0.030757302096326357
shifted_test,31,raw,0.2028518209613864,0.052786089319783555
shifted_test,31,platt,0.20022667954370946,0.03381491570848322
shifted_test,31,isotonic,0.20057457989040617,0.027924439096294842
shifted_test,31,oracle,0.18458332721745047,0.029079811687998725
shifted_test,32,raw,0.19765374942330882,0.05763573134241426
shifted_test,32,platt,0.19572498196496296,0.03294539794228671
shifted_test,32,isotonic,0.1960554188320655,0.024213608854688595
shifted_test,32,oracle,0.18008521323479523,0.022932300062148657
shifted_test,33,raw,0.1987600360011504,0.050113023908213525
shifted_test,33,platt,0.1965760811664601,0.031103649456714705
shifted_test,33,isotonic,0.19661101429675273,0.02773942911423256
shifted_test,33,oracle,0.1799160530061809,0.033951480026671935
shifted_test,34,raw,0.2109335767653632,0.06915488509467345
shifted_test,34,platt,0.20756234354561137,0.04259833846902865
shifted_test,34,isotonic,0.20886674942576156,0.04022125582870375
shifted_test,34,oracle,0.19098902200753468,0.027676962221245494
shifted_test,35,raw,0.19838356302617796,0.05871883057548928
shifted_test,35,platt,0.19572384620878022,0.028282833982221884
shifted_test,35,isotonic,0.19611560243730847,0.03464108927144385
shifted_test,35,oracle,0.18149677028621938,0.041843976258635826
shifted_test,36,raw,0.199562662257546,0.04583135351685782
shifted_test,36,platt,0.19751754973082192,0.030378315410442967
shifted_test,36,isotonic,0.1985666925634044,0.02887733595732009
shifted_test,36,oracle,0.18005718876180452,0.03721081131329862
shifted_test,37,raw,0.20229762519518754,0.05658402853388948
shifted_test,37,platt,0.19952002357817308,0.03219036505883971
shifted_test,37,isotonic,0.20057595298810504,0.024281970871367662
shifted_test,37,oracle,0.18338163994871456,0.02459909519790213
shifted_test,38,raw,0.2069299364277515,0.06219320514700291
shifted_test,38,platt,0.20341304409461225,0.038425135939304016
shifted_test,38,isotonic,0.20570499471509182,0.039841098345549164
shifted_test,38,oracle,0.1881522352556627,0.0292923634305231
shifted_test,39,raw,0.20680340415373955,0.06027384834108878
shifted_test,39,platt,0.20367381171359897,0.035855213072915795
shifted_test,39,isotonic,0.2060724274113932,0.030292992043348843
shifted_test,39,oracle,0.18849400860844515,0.0276623313166588
shifted_test,40,raw,0.2054797788652855,0.0546333127258808
shifted_test,40,platt,0.2028344565550041,0.029335747020386247
shifted_test,40,isotonic,0.20374686878918366,0.02319045687321397
shifted_test,40,oracle,0.18753517490878863,0.022777116316285016
shifted_test,41,raw,0.20659049092514814,0.06345995791498406
shifted_test,41,platt,0.2038272573969452,0.04433638485965707
